city,state_id,state_name,country_name,population,zips
COFFEEVILLE,MS,MISSISSIPPI,YALOBUSHA,826,38922
BROWNSVILLE,KY,KENTUCKY,EDMONSON,826,42210
ISLAND POND,VT,VERMONT,ESSEX,826,5846
MORTONS GAP,KY,KENTUCKY,HOPKINS,826,42431 42440 42442
BROOKPORT,IL,ILLINOIS,MASSAC,826,62910
STEPHENSON,MI,MICHIGAN,MENOMINEE,826,49887
CRAB ORCHARD,KY,KENTUCKY,LINCOLN,825,40419
MIDDLESEX,NC,NORTH CAROLINA,NASH,825,27557
HOPEDALE,IL,ILLINOIS,TAZEWELL,825,61747
ELROD,NC,NORTH CAROLINA,ROBESON,825,28383
ST. CLAIR,MN,MINNESOTA,BLUE EARTH,824,56001 56080
NORRIS,SC,SOUTH CAROLINA,PICKENS,824,29630 29667 29657
GREENVILLE,FL,FLORIDA,MADISON,824,32331
LANGLEY,OK,OKLAHOMA,MAYES,822,74350
VEYO,UT,UTAH,WASHINGTON,822,84782
BELLEFONTE,KY,KENTUCKY,GREENUP,822,41101
POLKVILLE,MS,MISSISSIPPI,SMITH,821,39117
GRAY COURT,SC,SOUTH CAROLINA,LAURENS,821,29645
FERTILE,MN,MINNESOTA,POLK,818,56540
EAST CAMDEN,AR,ARKANSAS,OUACHITA,818,71701
NEWTON,UT,UTAH,CACHE,817,84327
CANDOR,NC,NORTH CAROLINA,MONTGOMERY,817,27229 27209
WEIDMAN,MI,MICHIGAN,ISABELLA,817,48893
JUNO RIDGE,FL,FLORIDA,PALM BEACH,815,33408
WILSON,AR,ARKANSAS,MISSISSIPPI,815,72395
SILVER LAKE,MN,MINNESOTA,MCLEOD,814,55381
RINGWOOD,IL,ILLINOIS,MCHENRY,813,60072
RIDGE FARM,IL,ILLINOIS,VERMILION,812,61870
ADAIR,OK,OKLAHOMA,MAYES,811,74330
ALTHEIMER,AR,ARKANSAS,JEFFERSON,811,72004
OREANA,IL,ILLINOIS,MACON,811,62554
HAMEL,IL,ILLINOIS,MADISON,810,62046 62097
RIVERSIDE,UT,UTAH,BOX ELDER,810,84311 84312 84334
ANNABELLA,UT,UTAH,SEVIER,810,84701 84711
CAMDEN,NC,NORTH CAROLINA,CAMDEN,809,27921
HENNING,MN,MINNESOTA,OTTER TAIL,808,56551
GARBER,OK,OKLAHOMA,GARFIELD,807,73738
LYONS,MI,MICHIGAN,IONIA,807,48851
DAVENPORT,OK,OKLAHOMA,LINCOLN,807,74026
WALNUT GROVE,MN,MINNESOTA,REDWOOD,806,56180
HOLLOW CREEK,KY,KENTUCKY,JEFFERSON,806,40228
MARTIN LAKE,MN,MINNESOTA,ANOKA,806,55079
FAITH,NC,NORTH CAROLINA,ROWAN,806,28146 28041
BURR OAK,MI,MICHIGAN,ST. JOSEPH,806,49030
LIMESTONE,OK,OKLAHOMA,ROGERS,805,74055 74019
HARRISON,IL,ILLINOIS,JACKSON,805,62966
LAKES OF THE NORTH,MI,MICHIGAN,ANTRIM,805,49730 49659
LIVINGSTON,IL,ILLINOIS,MADISON,804,62058
LEWISBURG,KY,KENTUCKY,LOGAN,804,42256
KEY COLONY BEACH,FL,FLORIDA,MONROE,803,33051
ARAPAHO,OK,OKLAHOMA,CUSTER,803,73620
STAMPING GROUND,KY,KENTUCKY,SCOTT,802,40379
FLINT CREEK,OK,OKLAHOMA,DELAWARE,801,74338 74347
GRANITE,UT,UTAH,SALT LAKE,801,84092
OGDEN,IL,ILLINOIS,CHAMPAIGN,800,61859
KANSAS,OK,OKLAHOMA,DELAWARE,800,74347
DIAMOND CITY,AR,ARKANSAS,BOONE,800,72630 72644
ESCALANTE,UT,UTAH,GARFIELD,798,84726
SMITHS GROVE,KY,KENTUCKY,WARREN,798,42171
KIMBALL,MN,MINNESOTA,STEARNS,798,55353
ISLE,MN,MINNESOTA,MILLE LACS,798,56342 56386
GOBLES,MI,MICHIGAN,VAN BUREN,798,49055
BROMLEY,KY,KENTUCKY,KENTON,797,41017 41016
PROSPECT,NC,NORTH CAROLINA,ROBESON,797,28372 28364
MCLEAN,IL,ILLINOIS,MCLEAN,795,61754
LAKEWOOD PARK,TN,TENNESSEE,COFFEE,795,37018
MACKINAW CITY,MI,MICHIGAN,CHEBOYGAN,795,49701
EDEN,UT,UTAH,WEBER,794,84310
LAKE PARK,MN,MINNESOTA,BECKER,793,56554
PLEASANT PLAINS,IL,ILLINOIS,SANGAMON,791,62677
ADAMS,MN,MINNESOTA,MOWER,790,55909
HOWE,OK,OKLAHOMA,LE FLORE,789,74940
CAMPBELLSBURG,KY,KENTUCKY,HENRY,789,40011
VASS,NC,NORTH CAROLINA,MOORE,789,28394
STRONGHURST,IL,ILLINOIS,HENDERSON,789,61480
CHOCOWINITY,NC,NORTH CAROLINA,BEAUFORT,788,27817
GUY,AR,ARKANSAS,FAULKNER,788,72058 72061
CLARKFIELD,MN,MINNESOTA,YELLOW MEDICINE,787,56223
SPRINGPORT,MI,MICHIGAN,JACKSON,787,49284
TURBEVILLE,SC,SOUTH CAROLINA,CLARENDON,787,29162
STEPHENS,AR,ARKANSAS,OUACHITA,787,71764
DAMMERON VALLEY,UT,UTAH,WASHINGTON,786,84783
WATAGA,IL,ILLINOIS,KNOX,786,61488
HURST,IL,ILLINOIS,WILLIAMSON,786,62949 62924
CLAYTON,OK,OKLAHOMA,PUSHMATAHA,786,74536
NORTHWEST,NC,NORTH CAROLINA,BRUNSWICK,785,28451 28456
UBLY,MI,MICHIGAN,HURON,785,48475
BOVEY,MN,MINNESOTA,ITASCA,784,55786 55709
AULANDER,NC,NORTH CAROLINA,BERTIE,783,27805
WOODHULL,IL,ILLINOIS,HENRY,783,61490
MOUNTAIN PINE,AR,ARKANSAS,GARLAND,783,71956
CLIMAX,MI,MICHIGAN,KALAMAZOO,783,49034
PEARL CITY,IL,ILLINOIS,STEPHENSON,783,61062
BYRDSTOWN,TN,TENNESSEE,PICKETT,783,38549
NORPHLET,AR,ARKANSAS,UNION,782,71730 71759
STEINHATCHEE,FL,FLORIDA,TAYLOR,782,32359
MANNS HARBOR,NC,NORTH CAROLINA,DARE,782,27953
ALLENTOWN,FL,FLORIDA,SANTA ROSA,781,32570 32565
DECKERVILLE,MI,MICHIGAN,SANILAC,781,48427
MILLERSBURG,KY,KENTUCKY,BOURBON,780,40311 40348
STANTONSBURG,NC,NORTH CAROLINA,WILSON,779,27883
BELGRADE,MN,MINNESOTA,STEARNS,779,56312
CISSNA PARK,IL,ILLINOIS,IROQUOIS,779,60924
MCKEE,KY,KENTUCKY,JACKSON,779,40447
STOKES,NC,NORTH CAROLINA,PITT,777,27884
ALEXIS,IL,ILLINOIS,WARREN,777,61412
WAGRAM,NC,NORTH CAROLINA,SCOTLAND,777,28396
BLUE RIDGE MANOR,KY,KENTUCKY,JEFFERSON,777,40223
GARRISON,KY,KENTUCKY,LEWIS,776,41179 41141
WARSAW,MN,MINNESOTA,RICE,774,55021 55087
WELLSTON,OK,OKLAHOMA,LINCOLN,774,74881
EAST GALESBURG,IL,ILLINOIS,KNOX,774,61430 61448
CHEYENNE,OK,OKLAHOMA,ROGER MILLS,774,73628
STERLING,OK,OKLAHOMA,COMANCHE,773,73567
PLUMERVILLE,AR,ARKANSAS,CONWAY,772,72127
VERNON,MI,MICHIGAN,SHIAWASSEE,772,48429 48476
HERMITAGE,AR,ARKANSAS,BRADLEY,771,71647
VALLEY BROOK,OK,OKLAHOMA,OKLAHOMA,771,73149 73129
COWARD,SC,SOUTH CAROLINA,FLORENCE,771,29530
PHELPS,KY,KENTUCKY,PIKE,771,41553
VERMONTVILLE,MI,MICHIGAN,EATON,771,49096
BLACK CREEK,NC,NORTH CAROLINA,WILSON,770,27813
DOVER,MN,MINNESOTA,OLMSTED,770,55929
PLEASANT HILL,NC,NORTH CAROLINA,WILKES,769,28621
WHITE LAKE,NC,NORTH CAROLINA,BLADEN,769,28337
HANOVER,IL,ILLINOIS,JO DAVIESS,768,61041
LAMBERTON,MN,MINNESOTA,REDWOOD,768,56152
WEST CONCORD,MN,MINNESOTA,DODGE,768,55985
JEFFERSONVILLE,VT,VERMONT,LAMOILLE,768,5464
TISKILWA,IL,ILLINOIS,BUREAU,766,61368
RALEIGH,FL,FLORIDA,LEVY,766,32696
WHITE SPRINGS,FL,FLORIDA,HAMILTON,766,32096
HARDY,AR,ARKANSAS,SHARP,765,72542 72525
ELYSIAN,MN,MINNESOTA,LE SUEUR,765,56028
ALANSON,MI,MICHIGAN,EMMET,764,49706
MAMERS,NC,NORTH CAROLINA,HARNETT,763,27546 27552
COLUMBIAVILLE,MI,MICHIGAN,LAPEER,763,48421
EAGLEVILLE,TN,TENNESSEE,RUTHERFORD,763,37060
CORINNE,UT,UTAH,BOX ELDER,763,84307
RED CROSS,NC,NORTH CAROLINA,STANLY,761,28129 28097
TIPTON,OK,OKLAHOMA,TILLMAN,759,73570
MEADOW VALE,KY,KENTUCKY,JEFFERSON,759,40242 40241
COLUMBIA,NC,NORTH CAROLINA,TYRRELL,759,27925
BRACEVILLE,IL,ILLINOIS,GRUNDY,759,60407 60408
LAKE VIEW,SC,SOUTH CAROLINA,DILLON,758,29563
ESSEX,IL,ILLINOIS,KANKAKEE,758,60935
ALLIANCE,NC,NORTH CAROLINA,PAMLICO,758,28515 28529 28509
HILLTOP,MN,MINNESOTA,ANOKA,757,55421
KNOXVILLE,AR,ARKANSAS,JOHNSON,756,72845
OOLTEWAH,TN,TENNESSEE,HAMILTON,756,37363
RAYMOND,MN,MINNESOTA,KANDIYOHI,756,56282
GODLEY,IL,ILLINOIS,WILL,756,60407
MISENHEIMER,NC,NORTH CAROLINA,STANLY,756,28109 28137
CASS LAKE,MN,MINNESOTA,CASS,756,56633
TWIN VALLEY,MN,MINNESOTA,NORMAN,755,56584
KINMUNDY,IL,ILLINOIS,MARION,755,62854
GIBBON,MN,MINNESOTA,SIBLEY,755,55335
WALNUT,MS,MISSISSIPPI,TIPPAH,754,38683
ORANGEVILLE,IL,ILLINOIS,STEPHENSON,752,61060
ROBIN GLEN-INDIANTOWN,MI,MICHIGAN,SAGINAW,752,48601
GREENWOOD,MN,MINNESOTA,HENNEPIN,752,55331
HAILEYVILLE,OK,OKLAHOMA,PITTSBURG,751,74546
CRAB ORCHARD,TN,TENNESSEE,CUMBERLAND,751,37723 38555
LOAMI,IL,ILLINOIS,SANGAMON,750,62661
RYAN,OK,OKLAHOMA,JEFFERSON,750,73565
BROOTEN,MN,MINNESOTA,STEARNS,750,56316
PIPER CITY,IL,ILLINOIS,FORD,750,60959
MABEL,MN,MINNESOTA,FILLMORE,749,55954
PERRYVILLE,KY,KENTUCKY,BOYLE,749,40468
ASHMORE,IL,ILLINOIS,COLES,749,61912
ELKTON,MI,MICHIGAN,HURON,749,48731
HIGH SHOALS,NC,NORTH CAROLINA,GASTON,748,28034 28077
RIDGE SPRING,SC,SOUTH CAROLINA,SALUDA,748,29129
BURNEYVILLE,OK,OKLAHOMA,LOVE,747,73430
WICKES,AR,ARKANSAS,POLK,747,71973
GREEN SPRING,KY,KENTUCKY,JEFFERSON,747,40241
REDMOND,UT,UTAH,SEVIER,747,84654 84652
RENOVA,MS,MISSISSIPPI,BOLIVAR,747,38732
RIDGWAY,IL,ILLINOIS,GALLATIN,747,62979
COTTAGEVILLE,SC,SOUTH CAROLINA,COLLETON,745,29435
HANCOCK,MN,MINNESOTA,STEVENS,745,56244
PARMA,MI,MICHIGAN,JACKSON,744,49269
BROWERVILLE,MN,MINNESOTA,TODD,743,56438
OPPELO,AR,ARKANSAS,CONWAY,743,72110
NORTH TOPSAIL BEACH,NC,NORTH CAROLINA,ONSLOW,743,28460
OSCODA,MI,MICHIGAN,IOSCO,743,48750
BLAIR,OK,OKLAHOMA,JACKSON,742,73526
PONEMAH,MN,MINNESOTA,BELTRAMI,742,56666
DUCK KEY,FL,FLORIDA,MONROE,741,33050
TYRONE,OK,OKLAHOMA,TEXAS,741,73951
CLARKSTON,UT,UTAH,CACHE,740,84305
PARKDALE,MI,MICHIGAN,MANISTEE,740,49660
WOODLAND HILLS,KY,KENTUCKY,JEFFERSON,738,40243 40253
VALLIANT,OK,OKLAHOMA,MCCURTAIN,738,74764
CLARKTON,NC,NORTH CAROLINA,BLADEN,738,28433
CLEVELAND,MN,MINNESOTA,LE SUEUR,738,56017
COPAN,OK,OKLAHOMA,WASHINGTON,737,74022
STOCKTON,MN,MINNESOTA,WINONA,737,55987 55988
SMITHVILLE,MS,MISSISSIPPI,MONROE,737,38870
POWDERLY,KY,KENTUCKY,MUHLENBERG,736,42330 42367 42345
BRADFORD,AR,ARKANSAS,WHITE,736,72020
MOUNTAIN VIEW,OK,OKLAHOMA,KIOWA,735,73062
CASEVILLE,MI,MICHIGAN,HURON,735,48725
WRIGHT CITY,OK,OKLAHOMA,MCCURTAIN,735,74766
BUCKSPORT,SC,SOUTH CAROLINA,HORRY,735,29527
CALHOUN,KY,KENTUCKY,MCLEAN,734,42327
SWIFTON,AR,ARKANSAS,JACKSON,734,72471
SOUTH COFFEYVILLE,OK,OKLAHOMA,NOWATA,734,74072
NIOTA,TN,TENNESSEE,MCMINN,733,37826
WATSON,IL,ILLINOIS,EFFINGHAM,732,62473
BRANFORD,FL,FLORIDA,SUWANNEE,732,32008
HIGGINSON,AR,ARKANSAS,WHITE,731,72143 72068
POCAHONTAS,IL,ILLINOIS,BOND,731,62275
TUCKER,MS,MISSISSIPPI,NESHOBA,731,39350
WAYNE,OK,OKLAHOMA,MCCLAIN,730,73095
CONWAY,NC,NORTH CAROLINA,NORTHAMPTON,729,27820
SOUTH RANGE,MI,MICHIGAN,HOUGHTON,729,49963
TAMPICO,IL,ILLINOIS,WHITESIDE,729,61283
ALTUS,AR,ARKANSAS,FRANKLIN,729,72821 72949
PHILADELPHIA,TN,TENNESSEE,LOUDON,729,37846
ROUGEMONT,NC,NORTH CAROLINA,DURHAM,729,27572
SANDERSVILLE,MS,MISSISSIPPI,JONES,728,39477
LANDFALL,MN,MINNESOTA,WASHINGTON,728,55128
BETHEL SPRINGS,TN,TENNESSEE,MCNAIRY,727,38315
BROWNSTOWN,IL,ILLINOIS,FAYETTE,727,62418
ORLEANS,VT,VERMONT,ORLEANS,725,5860
LAWTEY,FL,FLORIDA,BRADFORD,725,32058
TEKONSHA,MI,MICHIGAN,CALHOUN,725,49092
LANESBORO,MN,MINNESOTA,FILLMORE,725,55949
GOULD,AR,ARKANSAS,LINCOLN,724,71643
GREENVIEW,IL,ILLINOIS,MENARD,724,62642
NEW LONDON,NC,NORTH CAROLINA,STANLY,724,28127
LOCKESBURG,AR,ARKANSAS,SEVIER,724,71846
MERRILL,MI,MICHIGAN,SAGINAW,723,48637
SALEM,KY,KENTUCKY,LIVINGSTON,723,42078
MORRISON,TN,TENNESSEE,WARREN,722,37357
ELIZABETH,IL,ILLINOIS,JO DAVIESS,722,61028
WINTON,NC,NORTH CAROLINA,HERTFORD,722,27986
STEWARDSON,IL,ILLINOIS,SHELBY,721,62463
HOLDINGFORD,MN,MINNESOTA,STEARNS,721,56340
BULLS GAP,TN,TENNESSEE,HAWKINS,721,37711
TYRONZA,AR,ARKANSAS,POINSETT,721,72386
CEDAR KEY,FL,FLORIDA,LEVY,720,32625
PELETIER,NC,NORTH CAROLINA,CARTERET,720,28584
BROWNTON,MN,MINNESOTA,MCLEOD,720,55312
CAMMACK VILLAGE,AR,ARKANSAS,PULASKI,719,72207
LAKEVIEW,AR,ARKANSAS,BAXTER,719,72642
KARLSTAD,MN,MINNESOTA,KITTSON,719,56732
QUITMAN,AR,ARKANSAS,CLEBURNE,719,72131
KANSAS,IL,ILLINOIS,EDGAR,719,61933
BUCKLEY,MI,MICHIGAN,WEXFORD,718,49620
WELAKA,FL,FLORIDA,PUTNAM,717,32193 32189
HINCKLEY,UT,UTAH,MILLARD,716,84635
MAYESVILLE,SC,SOUTH CAROLINA,SUMTER,715,29104
PETROS,TN,TENNESSEE,MORGAN,715,37840 37845
TONICA,IL,ILLINOIS,LASALLE,715,61370
AVON,IL,ILLINOIS,FULTON,714,61415
ROFF,OK,OKLAHOMA,PONTOTOC,713,74865
MARINE ON ST. CROIX,MN,MINNESOTA,WASHINGTON,712,55047
ELMORE CITY,OK,OKLAHOMA,GARVIN,712,73433
JEFFERSON,SC,SOUTH CAROLINA,CHESTERFIELD,712,29718
PELION,SC,SOUTH CAROLINA,LEXINGTON,711,29123
EAST BARRE,VT,VERMONT,WASHINGTON,711,5641
HANSON,KY,KENTUCKY,HOPKINS,710,42413
MONCURE,NC,NORTH CAROLINA,CHATHAM,709,27559
SENECA GARDENS,KY,KENTUCKY,JEFFERSON,709,40205
NORTH,SC,SOUTH CAROLINA,ORANGEBURG,708,29112
CLEAR LAKE,MN,MINNESOTA,SHERBURNE,707,55319
WOODALL,OK,OKLAHOMA,CHEROKEE,707,74434 74464
CROFTON,KY,KENTUCKY,CHRISTIAN,707,42217
EUREKA,UT,UTAH,JUAB,707,84628
EASTVIEW,TN,TENNESSEE,MCNAIRY,707,38367 38375
MORRISON,OK,OKLAHOMA,NOBLE,707,73061
VERNON,FL,FLORIDA,WASHINGTON,706,32462
OCRACOKE,NC,NORTH CAROLINA,HYDE,706,27960
KERKHOVEN,MN,MINNESOTA,SWIFT,706,56252
HENNEPIN,IL,ILLINOIS,PUTNAM,705,61327
GROVER,NC,NORTH CAROLINA,CLEVELAND,704,28073
LAKE SHORE,UT,UTAH,UTAH,704,84660
SHERMAN,MS,MISSISSIPPI,PONTOTOC,704,38828 38869
ROCKPORT,AR,ARKANSAS,HOT SPRING,704,72104
HOSFORD,FL,FLORIDA,LIBERTY,704,32334
VICI,OK,OKLAHOMA,DEWEY,704,73859
WESTBROOK,MN,MINNESOTA,COTTONWOOD,704,56183
BAY SHORE,MI,MICHIGAN,CHARLEVOIX,703,49720 49711
BOGUE,NC,NORTH CAROLINA,CARTERET,703,28570
WOODLAND,NC,NORTH CAROLINA,NORTHAMPTON,703,27897
ATLANTA,MI,MICHIGAN,MONTMORENCY,703,49709
OKAY,OK,OKLAHOMA,WAGONER,702,74446 74467
WHITAKERS,NC,NORTH CAROLINA,NASH,702,27891
PORUM,OK,OKLAHOMA,MUSKOGEE,701,74455
TRIMONT,MN,MINNESOTA,MARTIN,700,56176
WISCON,FL,FLORIDA,HERNANDO,700,34613 34601
NEW MILFORD,IL,ILLINOIS,WINNEBAGO,699,61109
HARLEYVILLE,SC,SOUTH CAROLINA,DORCHESTER,699,29448
UPTON,KY,KENTUCKY,HARDIN,698,42784
BROOKLYN,IL,ILLINOIS,ST. CLAIR,698,62059 62201
GREENBUSH,MN,MINNESOTA,ROSEAU,698,56726
CHARLESTON,TN,TENNESSEE,BRADLEY,697,37310
SALUDA,NC,NORTH CAROLINA,POLK,697,28773
HAMPTON,MN,MINNESOTA,DAKOTA,697,55031
EAST WILLISTON,FL,FLORIDA,LEVY,697,32696
COURTLAND,MN,MINNESOTA,NICOLLET,696,56021
SCIENCE HILL,KY,KENTUCKY,PULASKI,696,42553
WARTRACE,TN,TENNESSEE,BEDFORD,695,37183
MELBOURNE VILLAGE,FL,FLORIDA,BREVARD,694,32904
WEST WOOD,UT,UTAH,CARBON,694,84501
JACKSON HEIGHTS,NC,NORTH CAROLINA,LENOIR,694,28504
LORETTO,KY,KENTUCKY,MARION,693,40037
ASHKUM,IL,ILLINOIS,IROQUOIS,693,60911
CORYDON,KY,KENTUCKY,HENDERSON,692,42406
NATURAL STEPS,AR,ARKANSAS,PULASKI,692,72135
BROWNSDALE,MN,MINNESOTA,MOWER,691,55918
SPRINGER,OK,OKLAHOMA,CARTER,691,73401 73458
POTOMAC,IL,ILLINOIS,VERMILION,690,61865
ALGOMA,MS,MISSISSIPPI,PONTOTOC,689,38863
WALLACE,SC,SOUTH CAROLINA,MARLBORO,689,29596
CEDARVILLE,IL,ILLINOIS,STEPHENSON,689,61032 61013
CROSSVILLE,IL,ILLINOIS,WHITE,689,62827
HOLLISTER,NC,NORTH CAROLINA,HALIFAX,689,27844
SHANNON,IL,ILLINOIS,CARROLL,688,61078
CALUMET,MI,MICHIGAN,HOUGHTON,687,49913
CLARKS GROVE,MN,MINNESOTA,FREEBORN,687,56016
BOKCHITO,OK,OKLAHOMA,BRYAN,687,74726
SCOOBA,MS,MISSISSIPPI,KEMPER,686,39358
THAXTON,MS,MISSISSIPPI,PONTOTOC,686,38871 38874
BUFFALO LAKE,MN,MINNESOTA,RENVILLE,686,55314
MADISON,AR,ARKANSAS,ST. FRANCIS,686,72359 72335
NEWLAND,NC,NORTH CAROLINA,AVERY,686,28657
TENKILLER,OK,OKLAHOMA,CHEROKEE,686,74471 74931
AMITY,AR,ARKANSAS,CLARK,685,71921 71920
MOUNDS,IL,ILLINOIS,PULASKI,684,62964
SEDALIA,NC,NORTH CAROLINA,GUILFORD,684,27377 27249 27342
CHESTERFIELD,TN,TENNESSEE,HENDERSON,683,38351
SPRING VALLEY,KY,KENTUCKY,JEFFERSON,683,40241
BRADFORD,IL,ILLINOIS,STARK,682,61421
WOODLAWN,IL,ILLINOIS,JEFFERSON,682,62898
PORTER,OK,OKLAHOMA,WAGONER,682,74454
BOSWELL,OK,OKLAHOMA,CHOCTAW,682,74727
STOCKTON,UT,UTAH,TOOELE,682,84071
AROMA PARK,IL,ILLINOIS,KANKAKEE,682,60901 60910 60964
HOFFMAN,MN,MINNESOTA,GRANT,682,56339
MAPLE RAPIDS,MI,MICHIGAN,CLINTON,681,48835 48853
GILLETT,AR,ARKANSAS,ARKANSAS,680,72055
LA MOILLE,IL,ILLINOIS,BUREAU,679,61330
HOLLOW ROCK,TN,TENNESSEE,CARROLL,679,38342
OXFORD,AR,ARKANSAS,IZARD,679,72517 72565
HINDMAN,KY,KENTUCKY,KNOTT,678,41822
DONGOLA,IL,ILLINOIS,UNION,678,62926
REIDVILLE,SC,SOUTH CAROLINA,SPARTANBURG,678,29375 29388
FLEMING-NEON,KY,KENTUCKY,LETCHER,677,41840 41835
KINGSTOWN,NC,NORTH CAROLINA,CLEVELAND,677,28150
KEISER,AR,ARKANSAS,MISSISSIPPI,676,72351
KIOWA,OK,OKLAHOMA,PITTSBURG,676,74553
INGOLD,NC,NORTH CAROLINA,SAMPSON,676,28328 28441
HENDRICKS,MN,MINNESOTA,LINCOLN,675,56136
ANDREWS,FL,FLORIDA,LEVY,675,32626 32693
KIRKWOOD,IL,ILLINOIS,WARREN,675,61447
WEINER,AR,ARKANSAS,POINSETT,674,72479
PIKEVILLE,NC,NORTH CAROLINA,WAYNE,674,27863
CLAYTON,IL,ILLINOIS,ADAMS,673,62324
BARDWELL,KY,KENTUCKY,CARLISLE,673,42023
MCADENVILLE,NC,NORTH CAROLINA,GASTON,673,28101 28098
BROWNSBORO FARM,KY,KENTUCKY,JEFFERSON,672,40241
KASOTA,MN,MINNESOTA,LE SUEUR,672,56050 56082
ELLENDALE,MN,MINNESOTA,STEELE,672,56026
SIX MILE,SC,SOUTH CAROLINA,PICKENS,672,29682
ADAMS,TN,TENNESSEE,ROBERTSON,671,37010
FARMERSVILLE,IL,ILLINOIS,MONTGOMERY,671,62533
MARBLE,MN,MINNESOTA,ITASCA,671,55709 55764
KUTTAWA,KY,KENTUCKY,LYON,670,42038 42055
HILLMAN,MI,MICHIGAN,MONTMORENCY,669,49746
MCRAE,AR,ARKANSAS,WHITE,669,72102
FREEPORT,MN,MINNESOTA,STEARNS,669,56331
BLUFORD,IL,ILLINOIS,JEFFERSON,669,62814
PALMER,TN,TENNESSEE,GRUNDY,668,37365
MCBAIN,MI,MICHIGAN,MISSAUKEE,668,49657
SOUTH ROYALTON,VT,VERMONT,WINDSOR,668,5068
SAYBROOK,IL,ILLINOIS,MCLEAN,668,61770
CAROLEEN,NC,NORTH CAROLINA,RUTHERFORD,668,28043 28040 28114 28019
EFLAND,NC,NORTH CAROLINA,ORANGE,668,27243
LIBERTY,MS,MISSISSIPPI,AMITE,667,39645
SEBEKA,MN,MINNESOTA,WADENA,666,56477
CLOVERDALE,MS,MISSISSIPPI,ADAMS,666,39120
FOREST VIEW,IL,ILLINOIS,COOK,666,60402 60638 60804
CHEMUNG,IL,ILLINOIS,MCHENRY,665,60033
OCEAN ISLE BEACH,NC,NORTH CAROLINA,BRUNSWICK,665,28469
CLIFFSIDE,NC,NORTH CAROLINA,RUTHERFORD,665,28114
MATHISTON,MS,MISSISSIPPI,WEBSTER,664,39752
LORETTO,MN,MINNESOTA,HENNEPIN,664,55357
HOLDEN BEACH,NC,NORTH CAROLINA,BRUNSWICK,664,28462
POTTERS HILL,NC,NORTH CAROLINA,DUPLIN,664,28572
FRIENDSHIP,TN,TENNESSEE,CROCKETT,664,38034
CENTER CITY,MN,MINNESOTA,CHISAGO,664,55012
DEER CREEK,IL,ILLINOIS,TAZEWELL,663,61733
PURYEAR,TN,TENNESSEE,HENRY,663,38251
GREENWOOD,FL,FLORIDA,JACKSON,662,32443
MATHERVILLE,IL,ILLINOIS,MERCER,662,61231 61263
MOUNTAIN LAKES,NH,NEW HAMPSHIRE,GRAFTON,662,03774 03785
ONEIDA,IL,ILLINOIS,KNOX,662,61467
ROLLING FIELDS,KY,KENTUCKY,JEFFERSON,661,40207
TIMBER LAKES,UT,UTAH,WASATCH,661,84032
MECHANICSBURG,IL,ILLINOIS,SANGAMON,661,62545
STRATHMOOR VILLAGE,KY,KENTUCKY,JEFFERSON,660,40205
LA PRAIRIE,MN,MINNESOTA,ITASCA,660,55744
MERIDIAN STATION,MS,MISSISSIPPI,LAUDERDALE,660,39335 39309 39305
CISNE,IL,ILLINOIS,WAYNE,660,62823
PARKWAY VILLAGE,KY,KENTUCKY,JEFFERSON,660,40217
MOTLEY,MN,MINNESOTA,MORRISON,660,56466
WELLING,OK,OKLAHOMA,CHEROKEE,660,74471 74960
HEIDELBERG,MS,MISSISSIPPI,JASPER,659,39439
PALMYRA,IL,ILLINOIS,MACOUPIN,659,62674
MILLINGTON,IL,ILLINOIS,KENDALL,659,60537
PIPPA PASSES,KY,KENTUCKY,KNOTT,659,41844
DALZELL,IL,ILLINOIS,BUREAU,659,61362 61320
MAURY CITY,TN,TENNESSEE,CROCKETT,659,38050 38001
TAYLOR SPRINGS,IL,ILLINOIS,MONTGOMERY,659,62089 62049
BLUFFS,IL,ILLINOIS,SCOTT,659,62621
WABASSO,MN,MINNESOTA,REDWOOD,659,56293
CLIO,SC,SOUTH CAROLINA,MARLBORO,658,29525
ONA,FL,FLORIDA,HARDEE,658,33873 33865
VIRGIN,UT,UTAH,WASHINGTON,658,84779 84745
MCDOWELL,KY,KENTUCKY,FLOYD,656,41647
THAYER,IL,ILLINOIS,SANGAMON,655,62615 62689
NIANTIC,IL,ILLINOIS,MACON,655,62551
CLARISSA,MN,MINNESOTA,TODD,653,56440
YATES CITY,IL,ILLINOIS,KNOX,652,61572
GRANTSBORO,NC,NORTH CAROLINA,PAMLICO,652,28529
SUMMERTOWN,TN,TENNESSEE,LAWRENCE,651,38483
HILLS,MN,MINNESOTA,ROCK,651,56138
NEW BOSTON,IL,ILLINOIS,MERCER,650,61272
SHERIDAN,MI,MICHIGAN,MONTCALM,650,48884
CRAWFORD,MS,MISSISSIPPI,LOWNDES,650,39743
ALHAMBRA,IL,ILLINOIS,MADISON,650,62001
WELCOME,MN,MINNESOTA,MARTIN,649,56181
OAK CITY,UT,UTAH,MILLARD,649,84649
WICKLIFFE,KY,KENTUCKY,BALLARD,649,42087
HERON LAKE,MN,MINNESOTA,JACKSON,648,56137
OTTERTAIL,MN,MINNESOTA,OTTER TAIL,648,56571
CRESTON,IL,ILLINOIS,OGLE,647,60113 61068
GALLAWAY,TN,TENNESSEE,FAYETTE,647,38036 38002 38049
EVANSVILLE,IL,ILLINOIS,RANDOLPH,647,62242
