city,state_id,state_name,country_name,population,zips
ALHAMBRA,CA,CALIFORNIA,LOS ANGELES,83750,91803 91801 91802 91804 91896 91899
MOUNTAIN VIEW,CA,CALIFORNIA,SANTA CLARA,82739,94040 94041 94043 94039 94042
FLAGSTAFF,AZ,ARIZONA,COCONINO,81974,86001 86011 86004 86002 86005
BUENA PARK,CA,CALIFORNIA,ORANGE,81788,90621 90620 90622 90624
PLEASANTON,CA,CALIFORNIA,ALAMEDA,81777,94566 94588
SILVER SPRING,MD,MARYLAND,MONTGOMERY,81773,20910 20912 20901 20903 20907 20911 20997
CRANSTON,RI,RHODE ISLAND,PROVIDENCE,81456,02905 02831 02920 02910 02921 02823
FOLSOM,CA,CALIFORNIA,SACRAMENTO,81328,95630 95671 95763
WARWICK,RI,RHODE ISLAND,KENT,81004,02818 02886 02889 02888 02887
WILLIAMSBURG,VA,VIRGINIA,WILLIAMSBURG,80441,23187 23185
ALEXANDRIA,LA,LOUISIANA,RAPIDES,80129,71302 71303 71301 71307 71309 71315 71348
FLORENCE,AL,ALABAMA,LAUDERDALE,79964,35633 35630 35631 35632
BUCKEYE,AZ,ARIZONA,MARICOPA,79620,85326 85396
CHEYENNE,WY,WYOMING,LARAMIE,79484,82009 82007 82001 82002 82003
TUSTIN,CA,CALIFORNIA,ORANGE,79348,92780 92782 92606 92623 92781
LAKEWOOD,CA,CALIFORNIA,LOS ANGELES,79307,90715 90712 90713 90711 90714
PERRIS,CA,CALIFORNIA,RIVERSIDE,79291,92570 92571 92585 92572 92599
ALAMEDA,CA,CALIFORNIA,ALAMEDA,77624,94502 94501
WATSONVILLE,CA,CALIFORNIA,SANTA CRUZ,77352,95076 95019 95077
PORTERVILLE,CA,CALIFORNIA,TULARE,77318,93257
UPLAND,CA,CALIFORNIA,SAN BERNARDINO,77140,91784 91786 91785
DAVIS,CA,CALIFORNIA,YOLO,76997,95618 95616 95617
CAMARILLO,CA,CALIFORNIA,VENTURA,76931,93012 93010 93011
BELLFLOWER,CA,CALIFORNIA,LOS ANGELES,76435,90706 90707
SAN RAMON,CA,CALIFORNIA,CONTRA COSTA,75995,94582 94583
WALDORF,MD,MARYLAND,CHARLES,75489,20601 20603 20602 20695 20604
WHEELING,WV,WEST VIRGINIA,OHIO,75392,26003
BALDWIN PARK,CA,CALIFORNIA,LOS ANGELES,75251,91706
RANCHO CORDOVA,CA,CALIFORNIA,SACRAMENTO,75087,95742 95670 95827 95741
LODI,CA,CALIFORNIA,SAN JOAQUIN,74773,95240 95242
WINCHESTER,VA,VIRGINIA,WINCHESTER,74417,22601 22604
CENTREVILLE,VA,VIRGINIA,FAIRFAX,74125,20120 20124 20121
UNION CITY,CA,CALIFORNIA,ALAMEDA,74107,94587
ANNISTON,AL,ALABAMA,CALHOUN,73501,36201 36206 36207 36205 36204
APPLE VALLEY,CA,CALIFORNIA,SAN BERNARDINO,73453,92308 92307
ELLICOTT CITY,MD,MARYLAND,HOWARD,72665,21042 21043 21041
DALE CITY,VA,VIRGINIA,PRINCE WILLIAM,72627,22193
PITTSBURG,CA,CALIFORNIA,CONTRA COSTA,72588,94565
MORGANTOWN,WV,WEST VIRGINIA,MONONGALIA,72458,26501 26505 26504
HAMMOND,LA,LOUISIANA,TANGIPAHOA,72413,70402 70403 70401 70404
DOTHAN,AL,ALABAMA,HOUSTON,72396,36303 36301 36305 36321 36302 36304
HARRISONBURG,VA,VIRGINIA,HARRISONBURG,72386,22801 22802 22807 22803
PAWTUCKET,RI,RHODE ISLAND,PROVIDENCE,72117,02861 02860 02862
REDLANDS,CA,CALIFORNIA,SAN BERNARDINO,71513,92373 92374 92346 92375
DAPHNE,AL,ALABAMA,BALDWIN,71484,36527 36526
EL PASO DE ROBLES,CA,CALIFORNIA,SAN LUIS OBISPO,70248,93446 93447
CASAS ADOBES,AZ,ARIZONA,PIMA,70166,85704 85741 85742 85752
WALNUT CREEK,CA,CALIFORNIA,CONTRA COSTA,70166,94596 94597 94595 94598
LYNWOOD,CA,CALIFORNIA,LOS ANGELES,69887,90262
GLEN BURNIE,MD,MARYLAND,ANNE ARUNDEL,69872,21060 21061 21108 21062
LAKE ELSINORE,CA,CALIFORNIA,RIVERSIDE,69283,92570 92532 92530
LOS LUNAS,NM,NEW MEXICO,VALENCIA,69020,87031
DECATUR,AL,ALABAMA,MORGAN,68867,35603 35601 35602 35609
ROCKLIN,CA,CALIFORNIA,PLACER,68823,95677 95765
BOSSIER CITY,LA,LOUISIANA,BOSSIER,68159,71112 71111 71110 71113 71171 71172
ROCKVILLE,MD,MARYLAND,MONTGOMERY,68079,20852 20850 20851 20847 20848 20849 20857
GAITHERSBURG,MD,MARYLAND,MONTGOMERY,67985,20878 20899 20879 20877 20884 20885 20898
SOUTH SAN FRANCISCO,CA,CALIFORNIA,SAN MATEO,67789,94080 94128 94083
YORBA LINDA,CA,CALIFORNIA,ORANGE,67644,92886 92887 92885
CASPER,WY,WYOMING,NATRONA,67598,82604 82601 82609 82602 82605
CORVALLIS,OR,OREGON,BENTON,67467,97333 97331 97330 97339
PETALUMA,CA,CALIFORNIA,SONOMA,66929,94954 94952 94953
REDONDO BEACH,CA,CALIFORNIA,LOS ANGELES,66749,90278 90277
LAGUNA NIGUEL,CA,CALIFORNIA,ORANGE,66385,92677 92607
KENNER,LA,LOUISIANA,JEFFERSON,66340,70065 70062 70063 70064 70097 70141
FLORENCE-GRAHAM,CA,CALIFORNIA,LOS ANGELES,65716,90001 90002 90052
WEIRTON,WV,WEST VIRGINIA,HANCOCK,65578,26062
TULARE,CA,CALIFORNIA,TULARE,65496,93274 93275
PALO ALTO,CA,CALIFORNIA,SANTA CLARA,65364,94022 95033 94303 94301 94306 94304 94302
DUBLIN,CA,CALIFORNIA,ALAMEDA,64826,94568 94551
SAN CLEMENTE,CA,CALIFORNIA,ORANGE,64558,92672 92673 92674
BRENTWOOD,CA,CALIFORNIA,CONTRA COSTA,64474,94513
CARMICHAEL,CA,CALIFORNIA,SACRAMENTO,64454,95841 95628 95608 95609
EASTVALE,CA,CALIFORNIA,RIVERSIDE,64157,92880 91752
FAIRBANKS,AK,ALASKA,FAIRBANKS NORTH STAR,63245,99701 99703 99707
SPRINGFIELD,OR,OREGON,LANE,63230,97477 97478 97403 97475
BETHESDA,MD,MARYLAND,MONTGOMERY,63195,20814 20815 20816 20817 20810 20811 20824 20889 20892 20894
DUNDALK,MD,MARYLAND,BALTIMORE,63015,21222 21224
CASTRO VALLEY,CA,CALIFORNIA,ALAMEDA,63013,94546 94552 94578
ALBANY,OR,OREGON,LINN,62880,97321 97322
ENCINITAS,CA,CALIFORNIA,SAN DIEGO,62709,92007 92075 92024 92023
PARKERSBURG,WV,WEST VIRGINIA,WOOD,62566,26104 26101 26103
SAN LUIS OBISPO,CA,CALIFORNIA,SAN LUIS OBISPO,62290,93401 93405 93403 93406
PICO RIVERA,CA,CALIFORNIA,LOS ANGELES,62027,90660 90661 90662
CASA GRANDE,AZ,ARIZONA,PINAL,61966,85194 85193 85122 85130
MONTEBELLO,CA,CALIFORNIA,LOS ANGELES,61954,90640
NATIONAL CITY,CA,CALIFORNIA,SAN DIEGO,61394,91950 91951 92136
RESTON,VA,VIRGINIA,FAIRFAX,61147,20194 20191 20190 20192 20195 22096
GADSDEN,AL,ALABAMA,ETOWAH,60944,35901 35903 35904 35902
WOODLAND,CA,CALIFORNIA,YOLO,60598,95776 95695
LA HABRA,CA,CALIFORNIA,ORANGE,60513,90631 90632 90633
SOUTH WHITTIER,CA,CALIFORNIA,LOS ANGELES,60357,90604 90605
MONTEREY PARK,CA,CALIFORNIA,LOS ANGELES,59669,91755 91754 91756
STAUNTON,VA,VIRGINIA,STAUNTON,59433,24401 24402
GARDENA,CA,CALIFORNIA,LOS ANGELES,59329,90247 90249
CUPERTINO,CA,CALIFORNIA,SANTA CLARA,59276,95014 95015 95108 95170
LA MESA,CA,CALIFORNIA,SAN DIEGO,59249,91941 91942 91943 91944
CARSON CITY,NV,NEVADA,CARSON CITY,58756,89701 89703 89702 89705 89706 89711 89712 89713 89714
BOWIE,MD,MARYLAND,PRINCE GEORGE'S,58643,20720 20721 20716 20715 20717 20718 20719
SAN RAFAEL,CA,CALIFORNIA,MARIN,58440,94901 94903 94915
SANTEE,CA,CALIFORNIA,SAN DIEGO,58081,92071
BECKLEY,WV,WEST VIRGINIA,RALEIGH,57942,25801
ARCADIA,CA,CALIFORNIA,LOS ANGELES,57939,91007 91006 91066 91077
TOWSON,MD,MARYLAND,BALTIMORE,57817,21210 21212 21239 21252 21209 21204 21286 21139 21284 21285
HUNTINGTON PARK,CA,CALIFORNIA,LOS ANGELES,57509,90255
LAKE HAVASU CITY,AZ,ARIZONA,MOHAVE,56820,86403 86406 86404 86405
GRANTS PASS,OR,OREGON,JOSEPHINE,55837,97526 97527 97528
DIAMOND BAR,CA,CALIFORNIA,LOS ANGELES,55720,91789 91765
NOVATO,CA,CALIFORNIA,MARIN,55516,94949 94945 94947 94998
TIGARD,OR,OREGON,WASHINGTON,55514,97224 97223 97281
HIGHLAND,CA,CALIFORNIA,SAN BERNARDINO,55417,92359 92410 92346
FOUNTAIN VALLEY,CA,CALIFORNIA,ORANGE,55357,92708 92728
HACIENDA HEIGHTS,CA,CALIFORNIA,LOS ANGELES,55188,91745 91716
CATHEDRAL CITY,CA,CALIFORNIA,RIVERSIDE,55007,92241 92234 92235
DELANO,CA,CALIFORNIA,KERN,54917,93215
COLTON,CA,CALIFORNIA,SAN BERNARDINO,54824,92324
ALOHA,OR,OREGON,WASHINGTON,54287,97007 97006 97003 97078
ARROYO GRANDE,CA,CALIFORNIA,SAN LUIS OBISPO,54177,93420 93421
ROSEMEAD,CA,CALIFORNIA,LOS ANGELES,54058,91770 91771 91772
PARAMOUNT,CA,CALIFORNIA,LOS ANGELES,53955,90723
YUCAIPA,CA,CALIFORNIA,SAN BERNARDINO,53921,92399
LEESBURG,VA,VIRGINIA,LOUDOUN,53727,20176 20175 20177 20178
WEST SACRAMENTO,CA,CALIFORNIA,YOLO,53519,95605 95691 95798 95799 95899
PALM DESERT,CA,CALIFORNIA,RIVERSIDE,53275,92260 92211 92255
ASPEN HILL,MD,MARYLAND,MONTGOMERY,53049,20853 20906 20897 20908 20916
MARICOPA,AZ,ARIZONA,PINAL,52127,85138 85139
LOMPOC,CA,CALIFORNIA,SANTA BARBARA,52020,93436 93438
SIERRA VISTA,AZ,ARIZONA,COCHISE,51731,85650 85635 85613 85670 85671
MADISON,AL,ALABAMA,MADISON,51593,35758 35756
GLENDORA,CA,CALIFORNIA,LOS ANGELES,51544,91740 91741
FARMINGTON,NM,NEW MEXICO,SAN JUAN,51309,87401 87402 87415
PLACENTIA,CA,CALIFORNIA,ORANGE,51233,92870 92811 92871
BEAUMONT,CA,CALIFORNIA,RIVERSIDE,51063,92223
QUEEN CREEK,AZ,ARIZONA,MARICOPA,50890,85142 85140
ALISO VIEJO,CA,CALIFORNIA,ORANGE,50887,92656
SAHUARITA,AZ,ARIZONA,PIMA,50616,85629 85614
SEVERN,MD,MARYLAND,ANNE ARUNDEL,50496,21144 21077 21076
CATALINA FOOTHILLS,AZ,ARIZONA,PIMA,50454,85718 85750 85715 85728
ROWLAND HEIGHTS,CA,CALIFORNIA,LOS ANGELES,50347,91748 91789
BULLHEAD CITY,AZ,ARIZONA,MOHAVE,50309,86442 86429 86430 86439
WHEATON,MD,MARYLAND,MONTGOMERY,50229,20906 20902 20915
AZUSA,CA,CALIFORNIA,LOS ANGELES,49974,91702 91010
NORTH BETHESDA,MD,MARYLAND,MONTGOMERY,49872,20895 20814 20817 20852
CERRITOS,CA,CALIFORNIA,LOS ANGELES,49859,90703
ASHBURN,VA,VIRGINIA,LOUDOUN,49848,20147 20166 20103 20104 20146 20149
OROVILLE,CA,CALIFORNIA,BUTTE,49513,95965 95966 95940
POWAY,CA,CALIFORNIA,SAN DIEGO,49323,92064 92074
SAN JACINTO,CA,CALIFORNIA,RIVERSIDE,49215,92583 92582 92581
NEWARK,CA,CALIFORNIA,ALAMEDA,49149,94560
REEDLEY,CA,CALIFORNIA,FRESNO,49042,93654
MARANA,AZ,ARIZONA,PIMA,49030,85653 85741 85743 85742 85658 85652 85740
CYPRESS,CA,CALIFORNIA,ORANGE,49006,90630
HOLLISTER,CA,CALIFORNIA,SAN BENITO,48992,95023 95024
ROSWELL,NM,NEW MEXICO,CHAVES,48889,88203 88201
TUCKAHOE,VA,VIRGINIA,HENRICO,48799,23238 23229 23226 23255 23288
CERES,CA,CALIFORNIA,STANISLAUS,48706,95358 95351 95307
PALM SPRINGS,CA,CALIFORNIA,RIVERSIDE,48518,92262 92264 92258 92263
BEL AIR SOUTH,MD,MARYLAND,HARFORD,48425,21009 21015 21014
ANTELOPE,CA,CALIFORNIA,SACRAMENTO,48398,95843
LINCOLN,CA,CALIFORNIA,PLACER,48275,95648
LA MIRADA,CA,CALIFORNIA,LOS ANGELES,48183,90638 90637 90639
CUMBERLAND,MD,MARYLAND,ALLEGANY,47980,21502 21501 21503 21504 21505
RANCHO SANTA MARGARITA,CA,CALIFORNIA,ORANGE,47896,92679 92688
MCLEAN,VA,VIRGINIA,FAIRFAX,47682,22046 22043 22101 22102 22067 22103 22106 22107 22108 22109
NORTH HIGHLANDS,CA,CALIFORNIA,SACRAMENTO,47661,95660 95841
EAST PROVIDENCE,RI,RHODE ISLAND,PROVIDENCE,47618,02915 02914 02916
FLORIN,CA,CALIFORNIA,SACRAMENTO,47555,95828 95823
COVINA,CA,CALIFORNIA,LOS ANGELES,47450,91724 91722 91723
EL DORADO HILLS,CA,CALIFORNIA,EL DORADO,46593,95672 95762 95682
KINGMAN,AZ,ARIZONA,MOHAVE,46524,86409 86401
ROSEBURG,OR,OREGON,DOUGLAS,46228,97470 97471
ORO VALLEY,AZ,ARIZONA,PIMA,46044,85755 85704 85737
MORGAN HILL,CA,CALIFORNIA,SANTA CLARA,45952,95037
POTOMAC,MD,MARYLAND,MONTGOMERY,45940,20817 20854 20827 20859
DANVILLE,VA,VIRGINIA,DANVILLE,45890,24540 24541
COACHELLA,CA,CALIFORNIA,RIVERSIDE,45743,92236
ALTADENA,CA,CALIFORNIA,LOS ANGELES,44850,91104 91001 91003
LAKE RIDGE,VA,VIRGINIA,PRINCE WILLIAM,44716,22192
SELMA,CA,CALIFORNIA,FRESNO,44703,93662
DANVILLE,CA,CALIFORNIA,CONTRA COSTA,44510,94506 94526
PRESCOTT,AZ,ARIZONA,YAVAPAI,44299,86305 86301 86303 86313 86302 86304
EUREKA,CA,CALIFORNIA,HUMBOLDT,44236,95503 95501 95521 95502 95534
DESERT HOT SPRINGS,CA,CALIFORNIA,RIVERSIDE,43914,92282 92240 92258
ANNANDALE,VA,VIRGINIA,FAIRFAX,43295,22003 22042
ROHNERT PARK,CA,CALIFORNIA,SONOMA,43291,94928 94927
BREA,CA,CALIFORNIA,ORANGE,43255,92821 92823 92822
KLAMATH FALLS,OR,OREGON,KLAMATH,43246,97603 97601
WHITNEY,NV,NEVADA,CLARK,42973,89122
SAN BRUNO,CA,CALIFORNIA,SAN MATEO,42807,94066
BURKE,VA,VIRGINIA,FAIRFAX,42806,22015 22153 22152 22009
APACHE JUNCTION,AZ,ARIZONA,PINAL,42571,85119 85120 85117 85178
OAKLEY,CA,CALIFORNIA,CONTRA COSTA,42543,94561
CLOVIS,NM,NEW MEXICO,CURRY,42168,88101 88102
HOBBS,NM,NEW MEXICO,LEA,42095,88240
MCMINNVILLE,OR,OREGON,YAMHILL,42062,97128
BELL GARDENS,CA,CALIFORNIA,LOS ANGELES,42012,90201 90202
ODENTON,MD,MARYLAND,ANNE ARUNDEL,41846,21054 21113
CAMPBELL,CA,CALIFORNIA,SANTA CLARA,41793,95008 95009 95011
WOONSOCKET,RI,RHODE ISLAND,PROVIDENCE,41751,2895
LA QUINTA,CA,CALIFORNIA,RIVERSIDE,41748,92253 92202 92247 92248
CATONSVILLE,MD,MARYLAND,BALTIMORE,41547,21250 21228
RANCHO PALOS VERDES,CA,CALIFORNIA,LOS ANGELES,41530,90275
LINTON HALL,VA,VIRGINIA,PRINCE WILLIAM,41386,20136 20155
MANASSAS,VA,VIRGINIA,MANASSAS,41085,20110 20108
LOS BANOS,CA,CALIFORNIA,MERCED,41036,93635
BLUEFIELD,WV,WEST VIRGINIA,MERCER,40640,24701
WOODLAWN,MD,MARYLAND,BALTIMORE,40469,21244 21207 21228 21235 21241 21289
CLARKSBURG,WV,WEST VIRGINIA,HARRISON,40403,26301 26330 26306
MONTCLAIR,CA,CALIFORNIA,SAN BERNARDINO,40083,91763
SOUTH VALLEY,NM,NEW MEXICO,BERNALILLO,40080,87105 87195
SAN GABRIEL,CA,CALIFORNIA,LOS ANGELES,39899,91775 91776 91778
CALEXICO,CA,CALIFORNIA,IMPERIAL,39825,92231 92232
LAKE OSWEGO,OR,OREGON,CLACKAMAS,39822,97034 97035 97036
KEIZER,OR,OREGON,MARION,39713,97303 97307
LA PUENTE,CA,CALIFORNIA,LOS ANGELES,39614,91746 91744 91747 91749
ESSEX,MD,MARYLAND,BALTIMORE,39437,21221
ANNAPOLIS,MD,MARYLAND,ANNE ARUNDEL,39223,21401 21403 21404 21411
CULVER CITY,CA,CALIFORNIA,LOS ANGELES,39185,90232 90230 90231 90233
CLINTON,MD,MARYLAND,PRINCE GEORGE'S,39018,20735
ENTERPRISE,AL,ALABAMA,COFFEE,38914,36330 36331
SUN CITY,AZ,ARIZONA,MARICOPA,38877,85351 85373 85372
PACIFICA,CA,CALIFORNIA,SAN MATEO,38546,94044
MARTINEZ,CA,CALIFORNIA,CONTRA COSTA,38297,94553
LA PRESA,CA,CALIFORNIA,SAN DIEGO,38227,91977
SEVERNA PARK,MD,MARYLAND,ANNE ARUNDEL,38188,21146 21108 21123
STANTON,CA,CALIFORNIA,ORANGE,38139,90680
ALBERTVILLE,AL,ALABAMA,MARSHALL,37775,35951 35950
MECHANICSVILLE,VA,VIRGINIA,HANOVER,37496,23116 23111
OREGON CITY,OR,OREGON,CLACKAMAS,37339,97045
PAHRUMP,NV,NEVADA,NYE,37298,89048 89060 89061 89041
WILDOMAR,CA,CALIFORNIA,RIVERSIDE,37229,92595
OAKTON,VA,VIRGINIA,FAIRFAX,36997,22031 22124 22181 22185
FOLEY,AL,ALABAMA,BALDWIN,36921,36535 36530 36536
PHENIX CITY,AL,ALABAMA,RUSSELL,36487,36869 36867 36868
WEST HOLLYWOOD,CA,CALIFORNIA,LOS ANGELES,36475,90069 90046 90048
MOORPARK,CA,CALIFORNIA,VENTURA,36375,93021 93020
MONROVIA,CA,CALIFORNIA,LOS ANGELES,36331,91016 91017 91185
CLAREMONT,CA,CALIFORNIA,LOS ANGELES,36266,91711
FRENCH VALLEY,CA,CALIFORNIA,RIVERSIDE,36126,92563 92596
GILLETTE,WY,WYOMING,CAMPBELL,36032,82718 82716
PRATTVILLE,AL,ALABAMA,AUTAUGA,35957,36066 36067 36068
WOODBURN,OR,OREGON,MARION,35941,97071
SAN JUAN CAPISTRANO,CA,CALIFORNIA,ORANGE,35911,92675 92693
FOOTHILL FARMS,CA,CALIFORNIA,SACRAMENTO,35881,95842 95841
TEMPLE CITY,CA,CALIFORNIA,LOS ANGELES,35811,91780
EL MIRAGE,AZ,ARIZONA,MARICOPA,35753,85335
CHILLUM,MD,MARYLAND,PRINCE GEORGE'S,35557,20783 20782 20712
RANDALLSTOWN,MD,MARYLAND,BALTIMORE,35528,21208 21133
BELL,CA,CALIFORNIA,LOS ANGELES,35521,90201
AUBURN,CA,CALIFORNIA,PLACER,35311,95603
WESTMONT,CA,CALIFORNIA,LOS ANGELES,35266,90044 90047
OLNEY,MD,MARYLAND,MONTGOMERY,35191,20860 20832 20833 20853 20830
MANHATTAN BEACH,CA,CALIFORNIA,LOS ANGELES,35183,90266 90267
OWINGS MILLS,MD,MARYLAND,BALTIMORE,35081,21117
PLEASANT HILL,CA,CALIFORNIA,CONTRA COSTA,34839,94523
ORANGEVALE,CA,CALIFORNIA,SACRAMENTO,34824,95662
SAN LUIS,AZ,ARIZONA,YUMA,34778,85350 85349
OILDALE,CA,CALIFORNIA,KERN,34763,93308 93388
MENLO PARK,CA,CALIFORNIA,SAN MATEO,34698,94025 94026
ARCATA,CA,CALIFORNIA,HUMBOLDT,34616,95521 95518
VESTAVIA HILLS,AL,ALABAMA,JEFFERSON,34413,35216 35243 35242 35266 35288
MONTGOMERY VILLAGE,MD,MARYLAND,MONTGOMERY,34332,20886
REDMOND,OR,OREGON,DESCHUTES,34240,97756
GRASS VALLEY,CA,CALIFORNIA,NEVADA,34196,95945
ADELANTO,CA,CALIFORNIA,SAN BERNARDINO,34049,92301
CARLSBAD,NM,NEW MEXICO,EDDY,34031,88220 88221
LARAMIE,WY,WYOMING,ALBANY,33929,82072 82070
FOSTER CITY,CA,CALIFORNIA,SAN MATEO,33901,94404
SONOMA,CA,CALIFORNIA,SONOMA,33831,95476
BEVERLY HILLS,CA,CALIFORNIA,LOS ANGELES,33792,90212 90211 90210 90209
SAN DIMAS,CA,CALIFORNIA,LOS ANGELES,33621,91773 91768
DANA POINT,CA,CALIFORNIA,ORANGE,33577,92629 92624
ALAMOGORDO,NM,NEW MEXICO,OTERO,33513,88310
ALABASTER,AL,ALABAMA,SHELBY,33487,35114 35007 35144
PIKESVILLE,MD,MARYLAND,BALTIMORE,33486,21153 21208 21209 21022 21282
FAIR OAKS,VA,VIRGINIA,FAIRFAX,33481,22030 22033 22035
FAIRMONT,WV,WEST VIRGINIA,MARION,32847,26554 26555
RIDGECREST,CA,CALIFORNIA,KERN,32684,93555 93556
LAWNDALE,CA,CALIFORNIA,LOS ANGELES,32389,90260 90261
SPRINGFIELD,VA,VIRGINIA,FAIRFAX,32222,22151 22150 22156 22159 22161 22313
COLLEGE PARK,MD,MARYLAND,PRINCE GEORGE'S,32163,20740 20742 20741
COOS BAY,OR,OREGON,COOS,32159,97459 97420
LA VERNE,CA,CALIFORNIA,LOS ANGELES,31974,91750
JUNEAU,AK,ALASKA,JUNEAU,31974,99824 99801 99802 99803 99811 99812 99821 99850
PRAIRIEVILLE,LA,LOUISIANA,ASCENSION,31974,70769
PLACERVILLE,CA,CALIFORNIA,EL DORADO,31943,95667
BEL AIR NORTH,MD,MARYLAND,HARFORD,31941,21050 21015 21014
MARTINSVILLE,VA,VIRGINIA,MARTINSVILLE,31871,24112 24113 24114 24115
FALLBROOK,CA,CALIFORNIA,SAN DIEGO,31701,92028 92088
SPRING VALLEY,CA,CALIFORNIA,SAN DIEGO,31650,91977 91978 91979
SOUTH RIDING,VA,VIRGINIA,LOUDOUN,31515,20152
PARKVILLE,MD,MARYLAND,BALTIMORE,31451,21234
PETERSBURG,VA,VIRGINIA,PETERSBURG,31346,23803 23805 23804
BANNING,CA,CALIFORNIA,RIVERSIDE,31221,92220
LAGUNA HILLS,CA,CALIFORNIA,ORANGE,31207,92653
ATHENS,AL,ALABAMA,LIMESTONE,31187,35611 35613 35612
ORCUTT,CA,CALIFORNIA,SANTA BARBARA,31118,93455 93457
ELDERSBURG,MD,MARYLAND,CARROLL,31108,21784 21104
FAIR OAKS,CA,CALIFORNIA,SACRAMENTO,31032,95628
SAN PABLO,CA,CALIFORNIA,CONTRA COSTA,30990,94806
NOGALES,AZ,ARIZONA,SANTA CRUZ,30917,85621
GOLETA,CA,CALIFORNIA,SANTA BARBARA,30911,93117 93118
OPELIKA,AL,ALABAMA,LEE,30908,36804 36801 36803
MARRERO,LA,LOUISIANA,JEFFERSON,30894,70072
BURLINGAME,CA,CALIFORNIA,SAN MATEO,30889,94010 94011
BARSTOW,CA,CALIFORNIA,SAN BERNARDINO,30605,92311 92327
CARNEY,MD,MARYLAND,BALTIMORE,30289,21234 21057
STERLING,VA,VIRGINIA,LOUDOUN,30271,20164 20167
SANTA PAULA,CA,CALIFORNIA,VENTURA,30233,93060 93061
LOS GATOS,CA,CALIFORNIA,SANTA CLARA,30222,95032 95030 95036
SOUTH LAKE TAHOE,CA,CALIFORNIA,EL DORADO,30188,96150 96151 96152 96154 96156 96157 96158
SAN CARLOS,CA,CALIFORNIA,SAN MATEO,30185,94070
SARATOGA,CA,CALIFORNIA,SANTA CLARA,30153,95070 95071
LOS ALTOS,CA,CALIFORNIA,SANTA CLARA,30089,94022 94024 94023
ATASCADERO,CA,CALIFORNIA,SAN LUIS OBISPO,30075,93422 93423
FORTUNA FOOTHILLS,AZ,ARIZONA,YUMA,29955,85367
MILFORD MILL,MD,MARYLAND,BALTIMORE,29926,21244
PASADENA,MD,MARYLAND,ANNE ARUNDEL,29918,21122 21060 21226 21412
WALNUT,CA,CALIFORNIA,LOS ANGELES,29685,91789 91788
SUISUN CITY,CA,CALIFORNIA,SOLANO,29663,94585
WEST FALLS CHURCH,VA,VIRGINIA,FAIRFAX,29623,22042
DREXEL HEIGHTS,AZ,ARIZONA,PIMA,29568,85757 85746
UKIAH,CA,CALIFORNIA,MENDOCINO,29561,95482 95418
ATWATER,CA,CALIFORNIA,MERCED,29559,95301
HERMISTON,OR,OREGON,UMATILLA,29512,97838
CENTRAL,LA,LOUISIANA,EAST BATON ROUGE,29357,70770 70791 70714 70739 70819 70818
EAST PALO ALTO,CA,CALIFORNIA,SAN MATEO,29314,94303
NEWBERG,OR,OREGON,YAMHILL,29225,97132
CROFTON,MD,MARYLAND,ANNE ARUNDEL,29136,21054 21114
LAPLACE,LA,LOUISIANA,ST. JOHN THE BAPTIST,29108,70068 70069
WASCO,CA,CALIFORNIA,KERN,28710,93280
SOUTH LAUREL,MD,MARYLAND,PRINCE GEORGE'S,28683,20708 20709 20726
NEW IBERIA,LA,LOUISIANA,IBERIA,28454,70560 70563 70562
VINEYARD,CA,CALIFORNIA,SACRAMENTO,28386,95830 95829
SHORT PUMP,VA,VIRGINIA,HENRICO,28328,23059 23233
PERRY HALL,MD,MARYLAND,BALTIMORE,28266,21236 21234 21128
BENICIA,CA,CALIFORNIA,SOLANO,28240,94510
WINCHESTER,NV,NEVADA,CLARK,28231,89109 89169 89121 89199
MONTEREY,CA,CALIFORNIA,MONTEREY,28178,93943 93940 93944
SONORA,CA,CALIFORNIA,TUOLUMNE,28035,95370
GALT,CA,CALIFORNIA,SACRAMENTO,27954,95632
SUMMERLIN SOUTH,NV,NEVADA,CLARK,27908,89135
TUALATIN,OR,OREGON,WASHINGTON,27837,97062
SANGER,CA,CALIFORNIA,FRESNO,27777,93657
MORGAN CITY,LA,LOUISIANA,ST. MARY,27728,70380 70381
RUSTON,LA,LOUISIANA,LINCOLN,27717,71272 71270
ISLA VISTA,CA,CALIFORNIA,SANTA BARBARA,27707,93117 93107
TEMESCAL VALLEY,CA,CALIFORNIA,RIVERSIDE,27630,92883
IMPERIAL BEACH,CA,CALIFORNIA,SAN DIEGO,27440,92154 91932 91933
FLORENCE,AZ,ARIZONA,PINAL,27422,85132
ST. HELENS,OR,OREGON,COLUMBIA,27353,97051
LADERA RANCH,CA,CALIFORNIA,ORANGE,27277,92694
WINDSOR,CA,CALIFORNIA,SONOMA,27128,95492
REISTERSTOWN,MD,MARYLAND,BALTIMORE,27007,21117 21136
ILCHESTER,MD,MARYLAND,HOWARD,26974,21043 21075
MAYWOOD,CA,CALIFORNIA,LOS ANGELES,26973,90270
BELMONT,CA,CALIFORNIA,SAN MATEO,26941,94002
LEMON GROVE,CA,CALIFORNIA,SAN DIEGO,26811,91945 91946
WEST LINN,OR,OREGON,CLACKAMAS,26736,97068
LEMOORE,CA,CALIFORNIA,KINGS,26725,93245
WEST WHITTIER-LOS NIETOS,CA,CALIFORNIA,LOS ANGELES,26654,90606
LAFAYETTE,CA,CALIFORNIA,CONTRA COSTA,26638,94549
